 INFO 2014-02-04T10:28:00.899 ../../ResearchCodeBase/ScalableVideo/Dustin/IntelligentCameraSystem/main.cpp : 25  --  Program init. 
DEBUG 2014-02-04T10:28:04.120 ../../ResearchCodeBase/ScalableVideo/Dustin/IntelligentCameraSystem/LearningModule/learninginterface.cpp : 78 --  cross-validation accuracy:  0   1 
DEBUG 2014-02-04T10:28:04.122 ../../ResearchCodeBase/ScalableVideo/Dustin/IntelligentCameraSystem/LearningModule/learninginterface.cpp : 78 --  cross-validation accuracy:  0   1 
DEBUG 2014-02-04T10:28:04.123 ../../ResearchCodeBase/ScalableVideo/Dustin/IntelligentCameraSystem/LearningModule/learninginterface.cpp : 78 --  cross-validation accuracy:  0   1 
DEBUG 2014-02-04T10:28:04.125 ../../ResearchCodeBase/ScalableVideo/Dustin/IntelligentCameraSystem/LearningModule/learninginterface.cpp : 78 --  cross-validation accuracy:  0   1 
DEBUG 2014-02-04T10:28:04.126 ../../ResearchCodeBase/ScalableVideo/Dustin/IntelligentCameraSystem/LearningModule/learninginterface.cpp : 78 --  cross-validation accuracy:  0   1 
DEBUG 2014-02-04T10:28:04.127 ../../ResearchCodeBase/ScalableVideo/Dustin/IntelligentCameraSystem/LearningModule/learninginterface.cpp : 78 --  cross-validation accuracy:  0   1 
DEBUG 2014-02-04T10:28:04.128 ../../ResearchCodeBase/ScalableVideo/Dustin/IntelligentCameraSystem/LearningModule/learninginterface.cpp : 78 --  cross-validation accuracy:  0   1 
DEBUG 2014-02-04T10:28:04.129 ../../ResearchCodeBase/ScalableVideo/Dustin/IntelligentCameraSystem/LearningModule/learninginterface.cpp : 78 --  cross-validation accuracy:  0   1 
DEBUG 2014-02-04T10:28:04.130 ../../ResearchCodeBase/ScalableVideo/Dustin/IntelligentCameraSystem/LearningModule/learninginterface.cpp : 78 --  cross-validation accuracy:  0   1 
DEBUG 2014-02-04T10:28:04.131 ../../ResearchCodeBase/ScalableVideo/Dustin/IntelligentCameraSystem/LearningModule/learninginterface.cpp : 78 --  cross-validation accuracy:  0   1 
DEBUG 2014-02-04T10:28:04.131 ../../ResearchCodeBase/ScalableVideo/Dustin/IntelligentCameraSystem/LearningModule/learninginterface.cpp : 78 --  cross-validation accuracy:  0   1 
DEBUG 2014-02-04T10:28:04.132 ../../ResearchCodeBase/ScalableVideo/Dustin/IntelligentCameraSystem/LearningModule/learninginterface.cpp : 78 --  cross-validation accuracy:  0   1 
DEBUG 2014-02-04T10:28:04.133 ../../ResearchCodeBase/ScalableVideo/Dustin/IntelligentCameraSystem/LearningModule/learninginterface.cpp : 78 --  cross-validation accuracy:  0   1 
DEBUG 2014-02-04T10:28:04.134 ../../ResearchCodeBase/ScalableVideo/Dustin/IntelligentCameraSystem/LearningModule/learninginterface.cpp : 78 --  cross-validation accuracy:  0   1 
DEBUG 2014-02-04T10:28:04.135 ../../ResearchCodeBase/ScalableVideo/Dustin/IntelligentCameraSystem/LearningModule/learninginterface.cpp : 78 --  cross-validation accuracy:  0   1 
DEBUG 2014-02-04T10:28:04.136 ../../ResearchCodeBase/ScalableVideo/Dustin/IntelligentCameraSystem/LearningModule/learninginterface.cpp : 78 --  cross-validation accuracy:  0   1 
DEBUG 2014-02-04T10:28:04.136 ../../ResearchCodeBase/ScalableVideo/Dustin/IntelligentCameraSystem/LearningModule/learninginterface.cpp : 78 --  cross-validation accuracy:  0   1 
DEBUG 2014-02-04T10:28:04.137 ../../ResearchCodeBase/ScalableVideo/Dustin/IntelligentCameraSystem/LearningModule/learninginterface.cpp : 78 --  cross-validation accuracy:  0   1 
DEBUG 2014-02-04T10:28:04.138 ../../ResearchCodeBase/ScalableVideo/Dustin/IntelligentCameraSystem/LearningModule/learninginterface.cpp : 78 --  cross-validation accuracy:  0   1 
DEBUG 2014-02-04T10:28:04.139 ../../ResearchCodeBase/ScalableVideo/Dustin/IntelligentCameraSystem/LearningModule/learninginterface.cpp : 78 --  cross-validation accuracy:  0   1 
DEBUG 2014-02-04T10:28:04.139 ../../ResearchCodeBase/ScalableVideo/Dustin/IntelligentCameraSystem/LearningModule/learninginterface.cpp : 78 --  cross-validation accuracy:  0   1 
DEBUG 2014-02-04T10:28:04.140 ../../ResearchCodeBase/ScalableVideo/Dustin/IntelligentCameraSystem/LearningModule/learninginterface.cpp : 78 --  cross-validation accuracy:  0   1 
DEBUG 2014-02-04T10:28:04.140 ../../ResearchCodeBase/ScalableVideo/Dustin/IntelligentCameraSystem/LearningModule/learninginterface.cpp : 78 --  cross-validation accuracy:  0   1 
DEBUG 2014-02-04T10:28:04.141 ../../ResearchCodeBase/ScalableVideo/Dustin/IntelligentCameraSystem/LearningModule/learninginterface.cpp : 78 --  cross-validation accuracy:  0.111111   1 
DEBUG 2014-02-04T10:28:04.142 ../../ResearchCodeBase/ScalableVideo/Dustin/IntelligentCameraSystem/LearningModule/learninginterface.cpp : 78 --  cross-validation accuracy:  0   1 
DEBUG 2014-02-04T10:28:04.143 ../../ResearchCodeBase/ScalableVideo/Dustin/IntelligentCameraSystem/LearningModule/learninginterface.cpp : 78 --  cross-validation accuracy:  0   1 
DEBUG 2014-02-04T10:28:04.143 ../../ResearchCodeBase/ScalableVideo/Dustin/IntelligentCameraSystem/LearningModule/learninginterface.cpp : 78 --  cross-validation accuracy:  0   1 
DEBUG 2014-02-04T10:28:04.144 ../../ResearchCodeBase/ScalableVideo/Dustin/IntelligentCameraSystem/LearningModule/learninginterface.cpp : 78 --  cross-validation accuracy:  0   1 
DEBUG 2014-02-04T10:28:04.145 ../../ResearchCodeBase/ScalableVideo/Dustin/IntelligentCameraSystem/LearningModule/learninginterface.cpp : 78 --  cross-validation accuracy:  0   1 
DEBUG 2014-02-04T10:28:04.146 ../../ResearchCodeBase/ScalableVideo/Dustin/IntelligentCameraSystem/LearningModule/learninginterface.cpp : 78 --  cross-validation accuracy:  0   1 
DEBUG 2014-02-04T10:28:04.147 ../../ResearchCodeBase/ScalableVideo/Dustin/IntelligentCameraSystem/LearningModule/learninginterface.cpp : 78 --  cross-validation accuracy:  0.111111   1 
DEBUG 2014-02-04T10:28:04.147 ../../ResearchCodeBase/ScalableVideo/Dustin/IntelligentCameraSystem/LearningModule/learninginterface.cpp : 78 --  cross-validation accuracy:  1   1 
DEBUG 2014-02-04T10:28:04.148 ../../ResearchCodeBase/ScalableVideo/Dustin/IntelligentCameraSystem/LearningModule/learninginterface.cpp : 78 --  cross-validation accuracy:  0   1 
DEBUG 2014-02-04T10:28:04.149 ../../ResearchCodeBase/ScalableVideo/Dustin/IntelligentCameraSystem/LearningModule/learninginterface.cpp : 78 --  cross-validation accuracy:  0   1 
DEBUG 2014-02-04T10:28:04.150 ../../ResearchCodeBase/ScalableVideo/Dustin/IntelligentCameraSystem/LearningModule/learninginterface.cpp : 78 --  cross-validation accuracy:  0   1 
DEBUG 2014-02-04T10:28:04.151 ../../ResearchCodeBase/ScalableVideo/Dustin/IntelligentCameraSystem/LearningModule/learninginterface.cpp : 78 --  cross-validation accuracy:  0   1 
DEBUG 2014-02-04T10:28:04.152 ../../ResearchCodeBase/ScalableVideo/Dustin/IntelligentCameraSystem/LearningModule/learninginterface.cpp : 78 --  cross-validation accuracy:  0   1 
DEBUG 2014-02-04T10:28:04.152 ../../ResearchCodeBase/ScalableVideo/Dustin/IntelligentCameraSystem/LearningModule/learninginterface.cpp : 78 --  cross-validation accuracy:  0   1 
DEBUG 2014-02-04T10:28:04.153 ../../ResearchCodeBase/ScalableVideo/Dustin/IntelligentCameraSystem/LearningModule/learninginterface.cpp : 78 --  cross-validation accuracy:  0.888889   1 
DEBUG 2014-02-04T10:28:04.154 ../../ResearchCodeBase/ScalableVideo/Dustin/IntelligentCameraSystem/LearningModule/learninginterface.cpp : 78 --  cross-validation accuracy:  1   1 
DEBUG 2014-02-04T10:28:04.155 ../../ResearchCodeBase/ScalableVideo/Dustin/IntelligentCameraSystem/LearningModule/learninginterface.cpp : 78 --  cross-validation accuracy:  0   1 
DEBUG 2014-02-04T10:28:04.155 ../../ResearchCodeBase/ScalableVideo/Dustin/IntelligentCameraSystem/LearningModule/learninginterface.cpp : 78 --  cross-validation accuracy:  0   1 
DEBUG 2014-02-04T10:28:04.156 ../../ResearchCodeBase/ScalableVideo/Dustin/IntelligentCameraSystem/LearningModule/learninginterface.cpp : 78 --  cross-validation accuracy:  0   1 
DEBUG 2014-02-04T10:28:04.157 ../../ResearchCodeBase/ScalableVideo/Dustin/IntelligentCameraSystem/LearningModule/learninginterface.cpp : 78 --  cross-validation accuracy:  0   1 
DEBUG 2014-02-04T10:28:04.158 ../../ResearchCodeBase/ScalableVideo/Dustin/IntelligentCameraSystem/LearningModule/learninginterface.cpp : 78 --  cross-validation accuracy:  0   1 
DEBUG 2014-02-04T10:28:04.159 ../../ResearchCodeBase/ScalableVideo/Dustin/IntelligentCameraSystem/LearningModule/learninginterface.cpp : 78 --  cross-validation accuracy:  0.888889   1 
DEBUG 2014-02-04T10:28:04.159 ../../ResearchCodeBase/ScalableVideo/Dustin/IntelligentCameraSystem/LearningModule/learninginterface.cpp : 78 --  cross-validation accuracy:  1   1 
DEBUG 2014-02-04T10:28:04.160 ../../ResearchCodeBase/ScalableVideo/Dustin/IntelligentCameraSystem/LearningModule/learninginterface.cpp : 78 --  cross-validation accuracy:  1   1 
DEBUG 2014-02-04T10:28:04.160 ../../ResearchCodeBase/ScalableVideo/Dustin/IntelligentCameraSystem/LearningModule/learninginterface.cpp : 78 --  cross-validation accuracy:  0   1 
DEBUG 2014-02-04T10:28:04.161 ../../ResearchCodeBase/ScalableVideo/Dustin/IntelligentCameraSystem/LearningModule/learninginterface.cpp : 78 --  cross-validation accuracy:  0   1 
DEBUG 2014-02-04T10:28:04.162 ../../ResearchCodeBase/ScalableVideo/Dustin/IntelligentCameraSystem/LearningModule/learninginterface.cpp : 78 --  cross-validation accuracy:  0   1 
DEBUG 2014-02-04T10:28:04.162 ../../ResearchCodeBase/ScalableVideo/Dustin/IntelligentCameraSystem/LearningModule/learninginterface.cpp : 78 --  cross-validation accuracy:  0   1 
DEBUG 2014-02-04T10:28:04.163 ../../ResearchCodeBase/ScalableVideo/Dustin/IntelligentCameraSystem/LearningModule/learninginterface.cpp : 78 --  cross-validation accuracy:  0   1 
DEBUG 2014-02-04T10:28:04.163 ../../ResearchCodeBase/ScalableVideo/Dustin/IntelligentCameraSystem/LearningModule/learninginterface.cpp : 78 --  cross-validation accuracy:  1   1 
DEBUG 2014-02-04T10:28:04.164 ../../ResearchCodeBase/ScalableVideo/Dustin/IntelligentCameraSystem/LearningModule/learninginterface.cpp : 78 --  cross-validation accuracy:  1   1 
DEBUG 2014-02-04T10:28:04.164 ../../ResearchCodeBase/ScalableVideo/Dustin/IntelligentCameraSystem/LearningModule/learninginterface.cpp : 78 --  cross-validation accuracy:  1   1 
DEBUG 2014-02-04T10:28:04.165 ../../ResearchCodeBase/ScalableVideo/Dustin/IntelligentCameraSystem/LearningModule/learninginterface.cpp : 78 --  cross-validation accuracy:  0   1 
DEBUG 2014-02-04T10:28:04.165 ../../ResearchCodeBase/ScalableVideo/Dustin/IntelligentCameraSystem/LearningModule/learninginterface.cpp : 78 --  cross-validation accuracy:  0   1 
DEBUG 2014-02-04T10:28:04.166 ../../ResearchCodeBase/ScalableVideo/Dustin/IntelligentCameraSystem/LearningModule/learninginterface.cpp : 78 --  cross-validation accuracy:  0   1 
DEBUG 2014-02-04T10:28:04.166 ../../ResearchCodeBase/ScalableVideo/Dustin/IntelligentCameraSystem/LearningModule/learninginterface.cpp : 78 --  cross-validation accuracy:  0   1 
DEBUG 2014-02-04T10:28:04.166 ../../ResearchCodeBase/ScalableVideo/Dustin/IntelligentCameraSystem/LearningModule/learninginterface.cpp : 78 --  cross-validation accuracy:  0   1 
DEBUG 2014-02-04T10:28:04.167 ../../ResearchCodeBase/ScalableVideo/Dustin/IntelligentCameraSystem/LearningModule/learninginterface.cpp : 78 --  cross-validation accuracy:  0   1 
DEBUG 2014-02-04T10:28:04.167 ../../ResearchCodeBase/ScalableVideo/Dustin/IntelligentCameraSystem/LearningModule/learninginterface.cpp : 78 --  cross-validation accuracy:  0   1 
DEBUG 2014-02-04T10:28:04.168 ../../ResearchCodeBase/ScalableVideo/Dustin/IntelligentCameraSystem/LearningModule/learninginterface.cpp : 78 --  cross-validation accuracy:  0   1 
DEBUG 2014-02-04T10:28:04.168 ../../ResearchCodeBase/ScalableVideo/Dustin/IntelligentCameraSystem/LearningModule/learninginterface.cpp : 78 --  cross-validation accuracy:  0   1 
DEBUG 2014-02-04T10:28:04.169 ../../ResearchCodeBase/ScalableVideo/Dustin/IntelligentCameraSystem/LearningModule/learninginterface.cpp : 78 --  cross-validation accuracy:  0   1 
DEBUG 2014-02-04T10:28:04.169 ../../ResearchCodeBase/ScalableVideo/Dustin/IntelligentCameraSystem/LearningModule/learninginterface.cpp : 78 --  cross-validation accuracy:  0   1 
DEBUG 2014-02-04T10:28:04.169 ../../ResearchCodeBase/ScalableVideo/Dustin/IntelligentCameraSystem/LearningModule/learninginterface.cpp : 78 --  cross-validation accuracy:  0   1 
DEBUG 2014-02-04T10:28:04.170 ../../ResearchCodeBase/ScalableVideo/Dustin/IntelligentCameraSystem/LearningModule/learninginterface.cpp : 78 --  cross-validation accuracy:  0   1 
DEBUG 2014-02-04T10:28:04.170 ../../ResearchCodeBase/ScalableVideo/Dustin/IntelligentCameraSystem/LearningModule/learninginterface.cpp : 78 --  cross-validation accuracy:  0   1 
DEBUG 2014-02-04T10:28:04.170 ../../ResearchCodeBase/ScalableVideo/Dustin/IntelligentCameraSystem/LearningModule/learninginterface.cpp : 78 --  cross-validation accuracy:  0   1 
DEBUG 2014-02-04T10:28:04.171 ../../ResearchCodeBase/ScalableVideo/Dustin/IntelligentCameraSystem/LearningModule/learninginterface.cpp : 78 --  cross-validation accuracy:  0   1 
DEBUG 2014-02-04T10:28:04.171 ../../ResearchCodeBase/ScalableVideo/Dustin/IntelligentCameraSystem/LearningModule/learninginterface.cpp : 78 --  cross-validation accuracy:  0   1 
DEBUG 2014-02-04T10:28:04.171 ../../ResearchCodeBase/ScalableVideo/Dustin/IntelligentCameraSystem/LearningModule/learninginterface.cpp : 78 --  cross-validation accuracy:  0   1 
DEBUG 2014-02-04T10:28:04.172 ../../ResearchCodeBase/ScalableVideo/Dustin/IntelligentCameraSystem/LearningModule/learninginterface.cpp : 78 --  cross-validation accuracy:  0   1 
DEBUG 2014-02-04T10:28:04.172 ../../ResearchCodeBase/ScalableVideo/Dustin/IntelligentCameraSystem/LearningModule/learninginterface.cpp : 78 --  cross-validation accuracy:  0   1 
DEBUG 2014-02-04T10:28:04.173 ../../ResearchCodeBase/ScalableVideo/Dustin/IntelligentCameraSystem/LearningModule/learninginterface.cpp : 78 --  cross-validation accuracy:  0   1 
DEBUG 2014-02-04T10:28:04.173 ../../ResearchCodeBase/ScalableVideo/Dustin/IntelligentCameraSystem/LearningModule/learninginterface.cpp : 78 --  cross-validation accuracy:  0   1 
DEBUG 2014-02-04T10:28:04.173 ../../ResearchCodeBase/ScalableVideo/Dustin/IntelligentCameraSystem/LearningModule/learninginterface.cpp : 78 --  cross-validation accuracy:  0   1 
DEBUG 2014-02-04T10:28:04.174 ../../ResearchCodeBase/ScalableVideo/Dustin/IntelligentCameraSystem/LearningModule/learninginterface.cpp : 78 --  cross-validation accuracy:  0   1 
DEBUG 2014-02-04T10:28:04.174 ../../ResearchCodeBase/ScalableVideo/Dustin/IntelligentCameraSystem/LearningModule/learninginterface.cpp : 78 --  cross-validation accuracy:  0   1 
DEBUG 2014-02-04T10:28:04.174 ../../ResearchCodeBase/ScalableVideo/Dustin/IntelligentCameraSystem/LearningModule/learninginterface.cpp : 78 --  cross-validation accuracy:  0   1 
DEBUG 2014-02-04T10:28:04.175 ../../ResearchCodeBase/ScalableVideo/Dustin/IntelligentCameraSystem/LearningModule/learninginterface.cpp : 78 --  cross-validation accuracy:  0   1 
DEBUG 2014-02-04T10:28:04.175 ../../ResearchCodeBase/ScalableVideo/Dustin/IntelligentCameraSystem/LearningModule/learninginterface.cpp : 78 --  cross-validation accuracy:  0   1 
DEBUG 2014-02-04T10:28:04.175 ../../ResearchCodeBase/ScalableVideo/Dustin/IntelligentCameraSystem/LearningModule/learninginterface.cpp : 78 --  cross-validation accuracy:  0   1 
DEBUG 2014-02-04T10:28:04.176 ../../ResearchCodeBase/ScalableVideo/Dustin/IntelligentCameraSystem/LearningModule/learninginterface.cpp : 78 --  cross-validation accuracy:  0   1 
DEBUG 2014-02-04T10:28:04.176 ../../ResearchCodeBase/ScalableVideo/Dustin/IntelligentCameraSystem/LearningModule/learninginterface.cpp : 78 --  cross-validation accuracy:  0   1 
DEBUG 2014-02-04T10:28:04.177 ../../ResearchCodeBase/ScalableVideo/Dustin/IntelligentCameraSystem/LearningModule/learninginterface.cpp : 78 --  cross-validation accuracy:  0   1 
DEBUG 2014-02-04T10:28:04.177 ../../ResearchCodeBase/ScalableVideo/Dustin/IntelligentCameraSystem/LearningModule/learninginterface.cpp : 78 --  cross-validation accuracy:  0   1 
DEBUG 2014-02-04T10:28:04.177 ../../ResearchCodeBase/ScalableVideo/Dustin/IntelligentCameraSystem/LearningModule/learninginterface.cpp : 78 --  cross-validation accuracy:  0   1 
DEBUG 2014-02-04T10:28:04.178 ../../ResearchCodeBase/ScalableVideo/Dustin/IntelligentCameraSystem/LearningModule/learninginterface.cpp : 78 --  cross-validation accuracy:  0   1 
